date,open,high,low,close,volume,Name,vo_spike,VO_upperline,VO_lowerline,MS_YS1,MS_RK3,MS_RK4,MS_RK5,MS_RK6,MS_UP,MS_DOWN,MS_Oo,MS_CC,MS_COLOR
2016-11-07,53.5,54.68,53.19,54.49,14916848,SBUX,0.99,0.462568274,-0.462568274,54.2125,52.71311264,0.840012835,356.9915359,-295.3161604,-76.9666074,38.0334224,-76.9666074,38.0334224,red
2016-11-08,54.4,54.79,54.115,54.62,9351994,SBUX,0.22,0.461901772,-0.461901772,54.53625,52.64874176,1.10133002,342.7688715,-276.5082344,-132.4108468,26.24419294,-132.4108468,26.24419294,red
2016-11-09,53.2,54.82,52.8,54.58,13727777,SBUX,1.38,0.48221007,-0.48221007,54.195,53.16999451,1.158114578,177.0127953,-65.34164431,-186.712618,-8.159407172,-186.712618,-8.159407172,red
2016-11-10,54.64,54.817,53.51,53.57,13621701,SBUX,-1.07,0.493000753,-0.493000753,53.86675,53.625413,0.788868624,61.18559878,70.6951943,-216.6444901,-49.57655371,-216.6444901,-49.57655371,red
2016-11-11,53.43,53.99,53.25,53.93,8436435,SBUX,0.5,0.495549415,-0.495549415,53.775,53.81527534,0.304369769,-26.46474147,106.1343946,-166.2102082,-95.28857514,-166.2102082,-95.28857514,red
2016-11-14,53.93,54.47,53.5,54.22,10489826,SBUX,0.29,0.492123301,-0.492123301,54.1025,53.83243356,0.299689767,180.2306735,91.15146269,-87.2417407,-135.7405468,-135.7405468,-87.2417407,GREEN
2016-11-15,54.09,54.69,53.9,54.59,9588036,SBUX,0.5,0.492527171,-0.492527171,54.4425,53.81328904,0.266257136,472.6340642,51.9460613,-22.78302892,-145.8971006,-145.8971006,-22.78302892,GREEN
2016-11-16,54.33,55.52,54.26,55.44,10779155,SBUX,1.11,0.499543102,-0.499543102,55.165,53.90969269,0.562688291,446.1821326,94.70759872,15.19513495,-126.345314,-126.345314,15.19513495,GREEN
2016-11-17,55.215,55.9,55.06,55.85,8744504,SBUX,0.635,0.485399254,-0.485399254,55.665,54.08729513,0.774901203,407.2015542,220.6830872,27.44544373,-91.82455229,-91.82455229,27.44544373,GREEN
2016-11-18,55.72,56.12,55.42,55.77,8740953,SBUX,0.05,0.484284123,-0.484284123,55.77,54.44653009,0.737302092,359.0034339,295.8494357,49.86616206,-56.15132321,-56.15132321,49.86616206,GREEN
2016-11-21,55.51,56.16,55.51,56.1,8004000,SBUX,0.59,0.488204132,-0.488204132,55.9675,54.85268672,0.612615805,363.9518493,332.9668085,106.8051371,-28.28573423,-28.28573423,106.8051371,GREEN
2016-11-22,56.32,57.15,55.88,57.12,10268720,SBUX,0.8,0.495080108,-0.495080108,56.8175,55.15845782,0.60333811,549.954381,341.6456837,169.8199033,-2.235102132,-2.235102132,169.8199033,GREEN
2016-11-23,56.91,57.64,56.9,57.59,8183628,SBUX,0.68,0.499354825,-0.499354825,57.43,55.42813854,0.764016934,524.0358866,349.0810722,224.202205,34.11164428,34.11164428,224.202205,GREEN
2016-11-25,57.7,57.7,57.255,57.43,3228848,SBUX,-0.27,0.499373608,-0.499373608,57.45375,55.89125903,0.793024472,394.0587023,416.0388418,263.3500313,79.34773062,79.34773062,263.3500313,GREEN
2016-11-28,57,57.86,56.76,57.59,8750925,SBUX,0.59,0.501327505,-0.501327505,57.45,56.40417269,0.649967547,321.8090867,452.0378567,291.9270449,127.6325554,127.6325554,291.9270449,GREEN
2016-11-29,57.64,58.21,57.5,58.17,10582850,SBUX,0.53,0.501751976,-0.501751976,58.0125,56.75403179,0.422903284,595.1565085,432.7114719,333.2976439,172.871714,172.871714,333.2976439,GREEN
2016-11-30,58.19,58.25,57.86,57.97,9527959,SBUX,-0.22,0.495285852,-0.495285852,58.0125,56.98602119,0.311191762,659.7082139,395.7440102,372.8777148,212.5568243,212.5568243,372.8777148,GREEN
2016-12-01,57.34,58.52,57.2,58.51,12381607,SBUX,1.17,0.507974447,-0.507974447,58.185,57.3281808,0.34581019,495.5430632,462.214843,392.8223005,252.8037642,252.8037642,392.8223005,GREEN
2016-12-02,56.649,57.75,56.57,57.21,16869957,SBUX,0.561,0.507647092,-0.507647092,57.185,57.5562872,0.42850248,-173.2952386,528.0459666,393.7962037,292.8284144,292.8284144,393.7962037,GREEN
2016-12-05,56.96,57.84,56.96,57.5,7701167,SBUX,0.54,0.509494112,-0.509494112,57.45,57.76585813,0.42850248,-147.4241791,517.2116655,416.6024168,326.1597098,326.1597098,416.6024168,GREEN
2016-12-06,57.66,57.7,57.14,57.44,7035674,SBUX,-0.22,0.505248173,-0.505248173,57.43,57.57223875,0.42491911,-66.9486267,287.0426974,453.7502667,348.7052078,348.7052078,453.7502667,GREEN
2016-12-07,57.54,58.85,57.45,58.76,9094812,SBUX,1.22,0.51913148,-0.51913148,58.455,57.5314925,0.547144862,337.5733051,142.2204052,474.9040663,371.3376108,371.3376108,474.9040663,GREEN
2016-12-08,59,59.25,58.4118,58.65,7972498,SBUX,-0.35,0.518083616,-0.518083616,58.74045,57.49766167,0.695975819,357.1354917,72.4973946,412.28361,398.8084961,398.8084961,412.28361,GREEN
2016-12-09,58.92,58.95,58.43,58.75,7091577,SBUX,-0.17,0.518452512,-0.518452512,58.72,57.81677445,0.666059881,271.2145198,160.8560314,322.2625418,424.1736862,322.2625418,424.1736862,red
2016-12-12,58.54,58.79,58.34,58.77,7736198,SBUX,0.23,0.518126988,-0.518126988,58.6675,58.1246663,0.555372378,195.4845882,226.2825182,239.0074927,420.2103275,239.0074927,420.2103275,red
2016-12-13,58.99,59.54,58.66,59.31,8878080,SBUX,0.32,0.518563013,-0.518563013,59.205,58.32311086,0.274572127,642.3733861,241.259852,212.9570056,387.5610656,212.9570056,387.5610656,red
2016-12-14,59.03,59.25,58.6,58.75,9022867,SBUX,-0.28,0.518622889,-0.518622889,58.8375,58.43790724,0.216288616,369.4995731,226.0014308,217.3988431,338.0432079,217.3988431,338.0432079,red
2016-12-15,57.9675,58.21,57.52,57.71,11837756,SBUX,-0.2575,0.516342556,-0.516342556,57.7875,58.69360483,0.522513756,-346.8252534,364.7920826,225.3525128,296.3478072,225.3525128,296.3478072,red
2016-12-16,58.01,58.07,57.56,57.66,10611461,SBUX,-0.35,0.516860622,-0.516860622,57.7375,58.74156989,0.654600069,-306.7735351,366.3612461,225.5688188,270.0314858,225.5688188,270.0314858,red
2016-12-19,57.44,57.98,57.44,57.65,6433824,SBUX,0.21,0.516948859,-0.516948859,57.68,58.42354659,0.717398512,-207.2896941,128.6324129,271.9765734,255.1384948,255.1384948,271.9765734,GREEN
2016-12-20,57.81,58.06,57.32,57.7,4888284,SBUX,-0.11,0.515561913,-0.515561913,57.695,58.19486439,0.499277603,-200.2350558,-16.50290309,303.4381309,245.2819361,245.2819361,303.4381309,GREEN
2016-12-21,57.5,57.87,57.41,57.44,5380537,SBUX,-0.06,0.512607996,-0.512607996,57.54,58.02324293,0.092692368,-1042.681166,-80.0985001,245.1695583,254.1801485,245.1695583,254.1801485,red
2016-12-22,57.31,57.4,56.72,57.11,6777656,SBUX,-0.2,0.5100699,-0.5100699,57.085,57.91382862,0.268967935,-616.3029208,-120.1440187,157.9454045,270.599476,157.9454045,270.599476,red
2016-12-23,57.29,57.36,56.89,57.01,4298476,SBUX,-0.28,0.506586186,-0.506586186,57.0675,57.78921908,0.313805274,-459.9789356,-427.656401,78.59743629,262.1228368,78.59743629,262.1228368,red
2016-12-27,56.99,57.3869,56.81,56.86,4186157,SBUX,-0.13,0.506847641,-0.506847641,56.979225,57.55447939,0.321422777,-357.9425157,-490.5385743,12.35028463,227.397026,12.35028463,227.397026,red
2016-12-28,56.8,56.9,56.25,56.35,5548726,SBUX,-0.45,0.505004681,-0.505004681,56.4625,57.39215292,0.383769407,-484.4851662,-480.352028,-134.3186106,177.7971628,-134.3186106,177.7971628,red
2016-12-29,56.35,56.47,56.135,56.32,3781721,SBUX,-0.03,0.504510729,-0.504510729,56.31125,57.25451028,0.3660255,-515.4068673,-439.5488573,-253.0585985,122.6482034,-253.0585985,122.6482034,red
2016-12-30,56.28,56.45,55.4,55.52,8344508,SBUX,-0.76,0.510469494,-0.510469494,55.7225,56.99050686,0.546095812,-464.3898846,-454.5276269,-328.823075,36.99259873,-328.823075,36.99259873,red
2017-01-03,55.91,55.95,55.04,55.35,7809307,SBUX,-0.56,0.512992605,-0.512992605,55.4225,56.7640879,0.616219339,-435.4254466,-474.8207071,-365.7316691,-59.69113367,-365.7316691,-59.69113367,red
2017-01-04,55.56,56.195,55.38,55.99,7796290,SBUX,0.43,0.51428729,-0.51428729,55.88875,56.41689194,0.426104631,-247.8930749,-471.3437662,-395.3303217,-149.4017808,-395.3303217,-149.4017808,red
2017-01-05,56.08,56.53,55.8099,56.46,7602321,SBUX,0.38,0.513563231,-0.513563231,56.314975,56.08542796,0.385957082,118.9495173,-459.370993,-421.8271168,-221.5117435,-421.8271168,-221.5117435,red
2017-01-06,56.63,57.27,56.08,57.13,8587812,SBUX,0.5,0.515578142,-0.515578142,56.9025,56.01986864,0.575322032,306.8303706,-388.8783537,-438.3326666,-279.4512696,-438.3326666,-279.4512696,red
2017-01-09,57.26,58.335,57.25,58.2,12640515,SBUX,0.94,0.523369486,-0.523369486,57.99625,56.11823743,0.996181789,377.0421414,-219.6023967,-445.3454421,-326.9098853,-445.3454421,-326.9098853,red
2017-01-10,58.22,58.26,57.83,57.88,6672024,SBUX,-0.34,0.523980242,-0.523980242,57.9625,56.37965828,0.95285335,332.2319676,-44.12480755,-426.5230793,-364.0508124,-426.5230793,-364.0508124,red
2017-01-11,57.8,58.12,57.59,58.1,6027960,SBUX,0.3,0.521307357,-0.521307357,57.9775,56.91852219,0.77869856,271.9865852,96.26417545,-357.5495184,-391.1490223,-391.1490223,-357.5495184,GREEN
2017-01-12,58,58.13,57.64,58.03,4733015,SBUX,0.03,0.51480259,-0.51480259,57.9575,57.26651479,0.479175398,288.4059614,174.9201062,-253.0746148,-402.9403746,-402.9403746,-253.0746148,GREEN
2017-01-13,58.03,58.1,57.65,57.85,4745840,SBUX,-0.18,0.515010109,-0.515010109,57.8625,57.50350986,0.051856171,1384.560909,207.2755992,-136.6283514,-387.8100892,-387.8100892,-136.6283514,GREEN
2017-01-17,57.62,58.25,57.41,58,5734666,SBUX,0.38,0.516072378,-0.516072378,57.915,57.65483991,0.046703854,1114.084036,234.3190532,-32.77886553,-342.8982644,-342.8982644,-32.77886553,GREEN
2017-01-18,58.32,58.58,58.03,58.45,7375725,SBUX,0.13,0.515741974,-0.515741974,58.3775,57.72405994,0.205748633,635.1828945,617.7330051,47.23928938,-274.1416267,-274.1416267,47.23928938,GREEN
2017-01-19,58.31,58.45,57.715,57.89,7850480,SBUX,-0.42,0.517350495,-0.517350495,57.98625,57.78770663,0.205354876,193.3661166,783.1833488,109.5992107,-193.687373,-193.687373,109.5992107,GREEN
2017-01-20,58.14,58.2,57.41,57.66,7651562,SBUX,-0.48,0.517938985,-0.517938985,57.7325,57.98430442,0.243513347,-206.8095409,733.849864,278.9771421,-113.3784855,-113.3784855,278.9771421,GREEN
2017-01-23,57.42,57.9,57.15,57.76,6814368,SBUX,0.34,0.51781736,-0.51781736,57.6425,57.98495294,0.285177576,-240.1682133,553.6886149,447.0458777,-39.0525868,-39.0525868,447.0458777,GREEN
2017-01-24,57.93,58.5,57.76,58.44,10704103,SBUX,0.51,0.519659235,-0.519659235,58.285,57.90080196,0.32525759,236.2423189,300.1892296,542.6472065,66.95732285,66.95732285,542.6472065,GREEN
2017-01-25,58.67,58.93,58.45,58.7,7124547,SBUX,0.03,0.51964377,-0.51964377,58.695,57.81470131,0.430264817,409.1892514,120.070082,546.327676,193.6535078,193.6535078,546.327676,GREEN
2017-01-26,58.7,59,58.26,58.46,12382416,SBUX,-0.24,0.518956061,-0.518956061,58.545,57.97146754,0.473982463,242.0057727,158.794161,464.2815272,309.9847407,309.9847407,464.2815272,GREEN
2017-01-27,55.75,56.59,55.65,56.12,28884899,SBUX,0.37,0.519391833,-0.519391833,56.12,58.21264503,1.051421657,-398.0600957,242.2591911,349.5443788,388.7657191,349.5443788,388.7657191,red
2017-01-30,56,56.24,55.58,55.9,13322010,SBUX,-0.1,0.519616278,-0.519616278,55.905,58.32343002,1.376971314,-351.2680319,242.1747183,285.9609728,413.9376551,285.9609728,413.9376551,red
2017-01-31,55.8,55.87,54.88,55.22,14307985,SBUX,-0.58,0.516345752,-0.516345752,55.2975,57.58895334,1.588529194,-288.4999978,28.76311365,271.3937123,392.4732297,271.3937123,392.4732297,red
2017-02-01,55.49,55.5,53.81,53.9,18796871,SBUX,-1.59,0.535769434,-0.535769434,54.2775,57.02763556,1.577716507,-348.6222717,-97.91393486,261.6540476,356.9691441,261.6540476,356.9691441,red
2017-02-02,54.04,54.39,53.85,53.87,15289650,SBUX,-0.17,0.531046254,-0.531046254,53.995,56.45092371,0.951729675,-516.096907,-161.4426225,184.0237363,328.4440001,184.0237363,328.4440001,red
2017-02-03,54.21,55.1,54.01,55.06,14161693,SBUX,0.85,0.535042291,-0.535042291,54.8075,55.72644914,0.770333937,-238.5846176,-223.8358389,90.04451258,306.1806826,90.04451258,306.1806826,red
2017-02-06,55.01,55.75,54.9,55.73,13029829,SBUX,0.72,0.537382246,-0.537382246,55.5275,55.14929943,0.651161462,116.1618418,-321.2561949,6.215467548,265.4617005,6.215467548,265.4617005,red
2017-02-07,55.79,55.84,55.1801,55.24,9910498,SBUX,-0.55,0.540933626,-0.540933626,55.375025,55.03536628,0.66725865,101.8072125,-293.6990025,-70.46830127,206.9893045,-70.46830127,206.9893045,red
2017-02-08,55.19,55.4957,55.1,55.22,11681938,SBUX,0.03,0.540279426,-0.540279426,55.258925,55.19941086,0.619024128,19.22837615,-157.0787211,-154.0642658,140.0646922,-154.0642658,140.0646922,red
2017-02-09,55.23,56.12,55.21,55.81,11106757,SBUX,0.58,0.532725614,-0.532725614,55.7375,55.2579489,0.348033883,275.5772463,-70.78340989,-200.6091781,69.88702771,-200.6091781,69.88702771,red
2017-02-10,55.73,56.395,55.56,56.22,11178950,SBUX,0.49,0.533964047,-0.533964047,56.09875,55.25827427,0.3316093,506.9072135,-40.77948121,-186.0990257,-4.763403468,-186.0990257,-4.763403468,red
2017-02-13,56.5,56.66,56.03,56.11,8027939,SBUX,-0.39,0.534027278,-0.534027278,56.2275,55.41801618,0.427493541,378.7116027,64.6727613,-147.6604871,-70.04532833,-147.6604871,-70.04532833,red
2017-02-14,56.02,56.61,56.02,56.58,8865947,SBUX,0.56,0.53610432,-0.53610432,56.4475,55.64492745,0.46618091,344.3180664,212.0842454,-112.0334851,-108.7298941,-112.0334851,-108.7298941,red
2017-02-15,56.56,56.88,56.305,56.86,6967179,SBUX,0.3,0.535403247,-0.535403247,56.72625,55.8391183,0.371425674,477.6900254,267.6266978,-53.131403,-121.7067585,-121.7067585,-53.131403,GREEN
2017-02-16,56.96,56.99,56.53,56.73,8524519,SBUX,-0.23,0.535342971,-0.535342971,56.745,56.0419122,0.289923751,485.0156614,293.1904873,35.27381313,-118.482334,-118.482334,35.27381313,GREEN
2017-02-17,56.8,57.57,56.71,57.35,11008366,SBUX,0.55,0.537307933,-0.537307933,57.245,56.2700248,0.3822258,510.1566655,354.6903333,112.7247747,-96.69869034,-96.69869034,112.7247747,GREEN
2017-02-21,57.41,57.81,57.4,57.54,8289185,SBUX,0.13,0.537324976,-0.537324976,57.5725,56.42834987,0.45251761,505.6820363,398.1321094,172.8800122,-52.70785585,-52.70785585,172.8800122,GREEN
2017-02-22,57.52,57.85,57.35,57.57,7876599,SBUX,0.05,0.534787976,-0.534787976,57.585,56.70056658,0.423462661,417.7149505,435.4736281,233.4834526,2.436354329,2.436354329,233.4834526,GREEN
2017-02-23,57.6,57.79,57.39,57.64,7178627,SBUX,0.04,0.53326443,-0.53326443,57.615,56.99121105,0.3714751,335.8442855,458.8764308,288.3663382,59.25090697,59.25090697,288.3663382,GREEN
2017-02-24,57.61,57.71,57.145,57.48,7806190,SBUX,-0.13,0.532564475,-0.532564475,57.45375,57.1891407,0.152237479,347.6270106,445.1559374,337.4021015,117.3284222,117.3284222,337.4021015,GREEN
2017-02-27,57.24,57.3,56.66,56.78,7702400,SBUX,-0.46,0.530905322,-0.530905322,56.88,57.3310938,0.308722165,-292.2328569,408.7187201,377.8935446,174.3410609,174.3410609,377.8935446,GREEN
2017-02-28,56.71,57.06,56.55,56.87,8750655,SBUX,0.16,0.530399623,-0.530399623,56.8375,57.3719792,0.384408637,-278.078664,388.3548169,400.3143422,228.6947411,228.6947411,400.3143422,GREEN
2017-03-01,57.27,57.4,56.94,57.14,7197973,SBUX,-0.13,0.530263079,-0.530263079,57.155,57.20798613,0.343422116,-30.85772944,161.492259,403.1158015,278.4276756,278.4276756,403.1158015,GREEN
2017-03-02,57.07,57.19,56.85,57.12,6595418,SBUX,0.05,0.530279628,-0.530279628,57.07,57.08449076,0.247091835,-11.72904465,14.968618,398.1954733,319.0565644,319.0565644,398.1954733,GREEN
2017-03-03,56.7,57.26,56.7,57.1,7738064,SBUX,0.4,0.530164692,-0.530164692,57.04,57.10799384,0.133482209,-101.8770036,-0.306831145,319.2944019,347.0763101,319.2944019,347.0763101,red
2017-03-06,56.78,56.81,56.33,56.68,9159983,SBUX,-0.1,0.529628317,-0.529628317,56.625,57.09532922,0.213720027,-440.1358461,-4.114235646,217.8524739,364.1160312,217.8524739,364.1160312,red
2017-03-07,56.58,56.75,56.02,56.2,10890313,SBUX,-0.38,0.531779501,-0.531779501,56.2925,57.07688615,0.366757754,-427.7407317,-36.70182497,145.1327056,349.1754881,145.1327056,349.1754881,red
2017-03-08,56.15,56.35,55.54,55.74,13061632,SBUX,-0.41,0.534177988,-0.534177988,55.8425,56.92625743,0.519641102,-417.1176717,-171.179832,95.38372516,305.40115,95.38372516,305.40115,red
2017-03-09,55.75,55.8,54.81,55.19,17844248,SBUX,-0.56,0.537998011,-0.537998011,55.2475,56.71500496,0.694512869,-422.5997879,-256.7001319,51.35520845,251.9783352,51.35520845,251.9783352,red
2017-03-10,55.39,55.4,54.415,54.53,13886431,SBUX,-0.86,0.545680106,-0.545680106,54.71875,56.42416997,0.772068245,-441.7795917,-310.1726452,-22.82313837,199.7801319,-22.82313837,199.7801319,red
2017-03-13,54.57,54.8847,54.4,54.63,9090230,SBUX,0.06,0.540950928,-0.540950928,54.636175,56.03194665,0.715779264,-390.000582,-347.6483594,-100.7821362,150.3051574,-100.7821362,150.3051574,red
2017-03-14,54.62,54.74,54.19,54.27,7892888,SBUX,-0.35,0.54245618,-0.54245618,54.3675,55.59421443,0.586419659,-418.3742519,-379.0254369,-170.5789725,92.59572547,-170.5789725,92.59572547,red
2017-03-15,54.39,54.65,54.09,54.54,8712006,SBUX,0.15,0.542286187,-0.542286187,54.455,55.27486795,0.344105886,-476.5207388,-382.6838186,-229.6021015,28.13643824,-229.6021015,28.13643824,red
2017-03-16,54.85,54.985,54.66,54.8,8074278,SBUX,-0.05,0.54226338,-0.54226338,54.81125,54.97241197,0.183774559,-175.3909465,-394.5806297,-279.40988,-38.10203202,-279.40988,-38.10203202,red
2017-03-17,55.04,56.13,54.95,55.78,15822141,SBUX,0.74,0.546004201,-0.546004201,55.66,54.79994131,0.51760611,332.3216901,-421.8939994,-313.8345262,-101.9353885,-313.8345262,-101.9353885,red
2017-03-20,55.87,56.05,55.51,55.81,7948425,SBUX,-0.06,0.543748495,-0.543748495,55.795,54.80371088,0.670588827,295.6473728,-339.7263151,-340.749894,-161.0935523,-340.749894,-161.0935523,red
2017-03-21,56.05,56.45,55.485,55.54,8030642,SBUX,-0.51,0.546978473,-0.546978473,55.75375,55.08914058,0.619130565,214.691199,-115.7103134,-367.7979291,-212.0072103,-367.7979291,-212.0072103,red
2017-03-22,55.68,56.04,55.51,55.89,8452070,SBUX,0.21,0.547068488,-0.547068488,55.8325,55.32442706,0.429271367,236.7141085,21.40891535,-358.4407245,-254.9214382,-358.4407245,-254.9214382,red
2017-03-23,56.15,56.425,55.78,55.85,7357207,SBUX,-0.3,0.548035467,-0.548035467,55.97625,55.4675347,0.115999057,877.1024677,85.83634323,-277.5305874,-292.5469352,-292.5469352,-277.5305874,GREEN
2017-03-24,56.11,57.38,55.9,56.81,15763000,SBUX,0.7,0.546818815,-0.546818815,56.725,55.5891898,0.404829632,561.1299701,136.1289316,-177.8840865,-314.5115316,-314.5115316,-177.8840865,GREEN
2017-03-27,56.66,57.45,56.46,57.23,8861799,SBUX,0.57,0.543832322,-0.543832322,57.0925,55.71820987,0.597402843,460.0882466,383.1201103,-89.97727659,-302.1845502,-302.1845502,-89.97727659,GREEN
2017-03-28,57.1,57.52,57.025,57.35,8331644,SBUX,0.25,0.54130952,-0.54130952,57.31125,56.05380658,0.659809987,381.1531945,442.4567302,-14.60854051,-260.7510623,-260.7510623,-14.60854051,GREEN
2017-03-29,57.17,57.85,57.13,57.54,7001635,SBUX,0.37,0.525118747,-0.525118747,57.515,56.40003772,0.605282346,368.4106393,448.3339024,117.9676764,-203.8264671,-203.8264671,117.9676764,GREEN
2017-03-30,57.45,58.3,57.42,58.16,8677916,SBUX,0.71,0.514304347,-0.514304347,58.01,56.70377515,0.479428045,544.9096557,425.9403331,226.1306944,-140.7538249,-140.7538249,226.1306944,GREEN
2017-03-31,58.105,58.66,58.06,58.39,9156707,SBUX,0.285,0.506807103,-0.506807103,58.375,56.97418343,0.524030056,534.6321464,406.7637685,300.1984304,-54.51332444,-54.51332444,300.1984304,GREEN
2017-04-03,58.28,58.47,57.89,58.44,8989831,SBUX,0.16,0.506700241,-0.506700241,58.31,57.31945562,0.474496114,417.5142218,452.8123976,342.1123979,39.03468183,39.03468183,342.1123979,GREEN
2017-04-04,58.37,58.41,58.01,58.32,6474781,SBUX,-0.05,0.489981626,-0.489981626,58.265,57.67130375,0.352544323,336.8065877,480.0856472,363.6628548,126.0892647,126.0892647,363.6628548,GREEN
2017-04-05,57.96,59.27,57.81,58.22,13656221,SBUX,0.26,0.475973457,-0.475973457,58.38,57.8842025,0.15192926,652.6688835,459.2285054,393.379369,198.0969758,198.0969758,393.379369,GREEN
2017-04-06,58.13,58.36,57.73,57.92,9112533,SBUX,-0.21,0.475236964,-0.475236964,57.9825,58.011135,0.163649778,-34.9954628,418.4211995,422.2814618,253.2856021,253.2856021,422.2814618,GREEN
2017-04-07,57.8,58.25,57.55,58.02,6773750,SBUX,0.22,0.474992981,-0.474992981,57.96,58.13409,0.194634272,-178.8893569,496.5037608,434.597143,299.9835244,299.9835244,434.597143,GREEN
2017-04-10,58,58.21,57.73,57.95,5266312,SBUX,-0.05,0.473390241,-0.473390241,57.96,58.08356,0.198859247,-124.2687996,319.3373529,429.2051618,340.7495035,340.7495035,429.2051618,GREEN
2017-04-11,57.74,58.16,57.38,57.88,5855091,SBUX,0.14,0.461895267,-0.461895267,57.825,58.04237333,0.20989283,-207.1279263,153.261783,451.6380281,372.03205,372.03205,451.6380281,GREEN
2017-04-12,57.88,57.895,57.48,57.58,5450298,SBUX,-0.3,0.459924274,-0.459924274,57.63375,58.01491556,0.147198845,-517.892046,60.75158879,407.5378031,391.0897539,391.0897539,407.5378031,GREEN
2017-04-13,57.61,57.79,57.45,57.51,4871717,SBUX,-0.1,0.46022969,-0.46022969,57.565,57.95161037,0.183068464,-422.3669788,-28.54158292,322.7791297,411.272512,322.7791297,411.272512,red
2017-04-17,57.68,58.25,57.68,58.08,5626042,SBUX,0.4,0.458415045,-0.458415045,58.0225,57.84565691,0.19911523,177.6288897,-191.6584039,235.4366161,410.027609,235.4366161,410.027609,red
2017-04-18,57.59,58.48,57.59,58.35,5449699,SBUX,0.76,0.457777022,-0.457777022,58.1925,57.75210461,0.2625125,335.5233686,-268.5612622,147.4438831,380.9447826,147.4438831,380.9447826,red
2017-04-19,58.6,59.49,58.5,59.04,12000639,SBUX,0.44,0.455107808,-0.455107808,59.0175,57.84223641,0.582888819,403.2548082,-119.8312116,34.4097874,332.4420604,34.4097874,332.4420604,red
2017-04-20,59.71,60.335,59.56,60.08,12445862,SBUX,0.37,0.454899256,-0.454899256,60.01375,57.95899094,0.966521792,425.1862874,31.95364848,-66.58056247,270.7760013,-66.58056247,270.7760013,red
2017-04-21,60.2,60.69,60.15,60.61,8799985,SBUX,0.41,0.453146977,-0.453146977,60.515,58.31182729,1.097142026,401.6203293,155.7207017,-84.33077884,191.9872633,-84.33077884,191.9872633,red
2017-04-24,61,61.38,60.89,61.11,10721276,SBUX,0.11,0.45071763,-0.45071763,61.1225,58.87913486,1.172436832,382.6841801,245.5425636,-45.56930307,105.7979881,-45.56930307,105.7979881,red
2017-04-25,60.65,61.21,59.9237,60.96,11031475,SBUX,0.31,0.450485044,-0.450485044,60.763425,59.42442324,0.815983953,328.1931597,297.5684855,21.5273652,42.42173243,21.5273652,42.42173243,red
2017-04-26,61.23,61.75,60.98,61.56,8525419,SBUX,0.33,0.437214397,-0.437214397,61.4625,59.99044883,0.556921695,528.6384734,325.9403837,96.199098,13.09138726,13.09138726,96.199098,GREEN
2017-04-27,61.63,61.94,61.19,61.3,15285342,SBUX,-0.33,0.435935108,-0.435935108,61.4325,60.24810755,0.415224987,570.4822617,326.691309,163.3222272,15.90337991,15.90337991,163.3222272,GREEN
2017-04-28,59.41,60.18,58.99,60.06,25046130,SBUX,0.65,0.437335803,-0.437335803,59.8225,60.65290503,0.675830671,-245.7435182,394.0070305,217.5282793,42.66861927,42.66861927,217.5282793,GREEN
2017-05-01,60,60.6,59.7619,60.18,10910341,SBUX,0.18,0.436656751,-0.436656751,60.180475,60.91277002,0.734283275,-199.4584508,452.8321075,253.9159559,82.88648857,82.88648857,253.9159559,GREEN
2017-05-02,60.15,60.52,60.04,60.5,9152088,SBUX,0.35,0.421455748,-0.421455748,60.39,60.54934668,0.749163543,-42.53989224,219.9735656,300.6129808,127.7670855,127.7670855,300.6129808,GREEN
2017-05-03,60.52,60.665,60.255,60.59,7706367,SBUX,0.07,0.419539083,-0.419539083,60.525,60.42638945,0.599773328,32.8826044,80.16289348,351.3526897,169.816709,169.816709,351.3526897,GREEN
2017-05-04,60.65,60.85,60.39,60.83,6874286,SBUX,0.18,0.419139267,-0.419139267,60.725,60.41425964,0.345526448,179.8648788,39.26196491,307.5596483,213.4154662,213.4154662,307.5596483,GREEN
2017-05-05,60.86,60.99,60.58,60.95,6443309,SBUX,0.09,0.418774432,-0.418774432,60.8675,60.45117309,0.270848461,307.4242382,37.13551141,231.7607301,259.3945407,231.7607301,259.3945407,red
2017-05-08,61.07,61.07,60.7,60.94,5588371,SBUX,-0.13,0.418280996,-0.418280996,60.9125,60.54244873,0.223205343,331.579225,84.7119672,167.594475,275.4495766,167.594475,275.4495766,red
2017-05-09,60.58,61.08,60.57,60.98,5806562,SBUX,0.4,0.41842717,-0.41842717,60.9025,60.65079915,0.164360503,306.2789948,158.9493909,124.1081538,260.8866277,124.1081538,260.8866277,red
2017-05-10,60.88,60.98,60.21,60.66,7198414,SBUX,-0.22,0.418158621,-0.418158621,60.6275,60.73803277,0.125354497,-176.352297,216.4926689,110.9760916,229.7892435,110.9760916,229.7892435,red
2017-05-11,60.45,60.51,60.03,60.27,5516893,SBUX,-0.18,0.416825443,-0.416825443,60.27,60.79285518,0.275270322,-379.8848893,246.4214442,126.9671914,194.5622136,126.9671914,194.5622136,red
2017-05-12,60.28,60.34,59.83,59.93,5647531,SBUX,-0.35,0.418520397,-0.418520397,60.0075,60.73773679,0.398181805,-366.785612,105.4968638,156.8090172,166.7001729,156.8090172,166.7001729,red
